record_type,dimension,example,p,p_int,mode,mode_short,target,target_x_dofs,run_status,job_id,run_id,source_group,source_case_relpath,history_source,history_status,outer_iteration,inner_iteration,inner_count,x_true_dofs,x_true_dofs_before,x_true_dofs_after,y_true_dofs_before,y_true_dofs_after,g_true_dofs,iteration_seconds,elapsed_seconds,inner_iterations,y_converged,stopped_on_empty_y_marking,refined_x,uniform_x_refinement,uniform_y_refinement,x_refinement_mode,configured_rho,effective_rho,effective_rho_available,effective_rho_reason,posteriori_factor_configured_rho,posteriori_factor_effective_rho,posteriori_improvement_factor,eta_squared,eta,posteriori_estimator_configured_rho_squared,posteriori_estimator_configured_rho,posteriori_estimator_effective_rho_squared,posteriori_estimator_effective_rho,posteriori_estimator_configured_rho_final10_loglog_slope,posteriori_estimator_configured_rho_final10_convergence_rate,posteriori_estimator_configured_rho_final10_point_count,posteriori_estimator_effective_rho_final10_loglog_slope,posteriori_estimator_effective_rho_final10_convergence_rate,posteriori_estimator_effective_rho_final10_point_count,posteriori_estimator_effective_rho_squared_final10_loglog_slope,posteriori_estimator_effective_rho_squared_final10_convergence_rate,posteriori_estimator_effective_rho_squared_final10_point_count,lambda_y_squared,lambda_y,y_estimator_squared,y_estimator,y_estimator_threshold_squared,y_estimator_threshold,y_flux_squared,y_flux,y_reconstruction_squared,y_reconstruction,divergence_residual_squared,divergence_residual,divergence_residual_l2,flux_over_reconstruction,flux_squared_over_reconstruction_squared,reconstruction_over_flux,reconstruction_squared_over_flux_squared,flux_fraction_of_y_estimator,reconstruction_fraction_of_y_estimator,divergence_over_y_estimator,divergence_squared_over_y_estimator_squared,g_estimator_enabled,g_estimator_computed,g_estimator_skipped_reason,g_solver_status,g_lambda_difference_available,g_lambda_difference_squared,g_lambda_difference,g_over_y_estimator,g_squared_over_y_estimator_squared,flux_over_reconstruction_min,flux_over_reconstruction_max,flux_over_reconstruction_avg,flux_over_reconstruction_final,reconstruction_over_flux_min,reconstruction_over_flux_max,reconstruction_over_flux_avg,reconstruction_over_flux_final,g_over_y_estimator_min,g_over_y_estimator_max,g_over_y_estimator_avg,g_over_y_estimator_final,divergence_over_y_estimator_min,divergence_over_y_estimator_max,divergence_over_y_estimator_avg,divergence_over_y_estimator_final,flux_fraction_min,flux_fraction_max,flux_fraction_avg,flux_fraction_final,g_ratio_value_count,flux_ratio_value_count,reconstruction_ratio_value_count,divergence_ratio_value_count
outer,2d,smooth_initial,p1,1,adaptive_force_effective_rho_no_inner_refinement,force_eff_rho_no_inner,production_2M,2000000,completed,24352661,20260701_174550_281931_job24352661,snellius_genoa_mem320,algorithm_data_ordered/2d/smooth_initial/p1/production_2M/adaptive_force_effective_rho_no_inner_refinement,outer_history.csv,completed,0,,,2,2,2,2,2,15,0.323998,0.324003,1,1,0,1,0,0,adaptive,1,0.0151058,1,computed_required,2.44444,1.00109,2.44179,0.21110200000000001,0.45945900000000001,0.51602800000000004,0.71835088918995571,0.21133199999999999,0.45970860335651759,-0.49348169074875142,0.49348169074875142,10,-0.35918908177647457,0.35918908177647457,10,-0.71837816355294914,0.71837816355294914,10,0.032866199999999998,0.18129000000000001,0.000201452,0.0141934,0.29031800000000002,0.53881199999999996,0.000201452,0.0141934,2.18672e-33,4.67623e-17,1.7990600000000001e-32,1.34129e-16,1.34129e-16,303522281838147.38,9.212519206848614e+28,3.2946510349880931e-15,1.0854794194150468e-29,1,3.2946510349880931e-15,9.4500965237363846e-15,8.9304648253678309e-29,1,1,not_skipped,success,1,1.0665100000000001e-05,0.00326575,0.23008933729761721,0.052941147270813893,,,,,,,,,,,,,,,,,,,,,,,,
outer,2d,smooth_initial,p1,1,adaptive_force_effective_rho_no_inner_refinement,force_eff_rho_no_inner,production_2M,2000000,completed,24352661,20260701_174550_281931_job24352661,snellius_genoa_mem320,algorithm_data_ordered/2d/smooth_initial/p1/production_2M/adaptive_force_effective_rho_no_inner_refinement,outer_history.csv,completed,1,,,2,2,3,2,2,30,0.0439939,0.371466,1,1,0,1,0,0,adaptive,1,0.0132792,1,computed_required,2.44444,1.00085,2.44238,0.21102399999999999,0.45937299999999998,0.51583599999999996,0.71821723733143583,0.211202,0.45956718768859034,-0.49348169074875142,0.49348169074875142,10,-0.35918908177647457,0.35918908177647457,10,-0.71837816355294914,0.71837816355294914,10,0.032864999999999998,0.181287,0.00015645599999999999,0.0125083,0.29020600000000002,0.53870799999999996,0.00015645599999999999,0.0125083,1.0376000000000001e-31,3.2211800000000001e-16,1.35722e-32,1.1649999999999999e-16,1.165e-16,38831422025468.93,1.507864302235929e+27,2.5752340445943896e-14,6.6318965076443228e-28,1,2.5752340445943896e-14,9.3138156264240536e-15,8.6747711816740807e-29,1,1,not_skipped,success,1,3.4660299999999997e-05,0.0058872999999999998,0.47067147414117028,0.22153384977245999,,,,,,,,,,,,,,,,,,,,,,,,
outer,2d,smooth_initial,p1,1,adaptive_force_effective_rho_no_inner_refinement,force_eff_rho_no_inner,production_2M,2000000,completed,24352661,20260701_174550_281931_job24352661,snellius_genoa_mem320,algorithm_data_ordered/2d/smooth_initial/p1/production_2M/adaptive_force_effective_rho_no_inner_refinement,outer_history.csv,completed,2,,,3,3,7,4,4,54,0.0492597,0.423979,1,1,0,1,0,0,adaptive,1,0.0305492,1,computed_required,2.44444,1.00425,2.4341,0.181366,0.425871,0.44334000000000001,0.66583781809086218,0.18213699999999999,0.42677511642550109,-0.49348169074875142,0.49348169074875142,10,-0.35918908177647457,0.35918908177647457,10,-0.71837816355294914,0.71837816355294914,10,0.049514799999999998,0.22251899999999999,0.00060641299999999998,0.024625399999999999,0.23996700000000001,0.48986400000000002,0.00060641299999999998,0.024625399999999999,3.8891100000000001e-33,6.2362699999999999e-17,1.6166899999999999e-31,4.0208099999999999e-16,4.02081e-16,394873858893216.62,1.55925905927063e+29,2.5324542951586573e-15,6.4133024852699399e-30,1,2.5324542951586573e-15,1.632789721182194e-14,2.6659883610674571e-28,1,1,not_skipped,success,1,0.00034811,0.018657699999999999,0.75766078926636726,0.57404771995323323,,,,,,,,,,,,,,,,,,,,,,,,
outer,2d,smooth_initial,p1,1,adaptive_force_effective_rho_no_inner_refinement,force_eff_rho_no_inner,production_2M,2000000,completed,24352661,20260701_174550_281931_job24352661,snellius_genoa_mem320,algorithm_data_ordered/2d/smooth_initial/p1/production_2M/adaptive_force_effective_rho_no_inner_refinement,outer_history.csv,completed,3,,,7,7,16,12,12,102,0.0528983,0.480162,1,1,0,1,0,0,adaptive,1,0.0292214,1,computed_required,2.44444,1.0039,2.43494,0.179981,0.42424200000000001,0.43995400000000001,0.66329028336015905,0.18068400000000001,0.42506940609740429,-0.49348169074875142,0.49348169074875142,10,-0.35918908177647457,0.35918908177647457,10,-0.71837816355294914,0.71837816355294914,10,0.050139700000000002,0.22391900000000001,0.00054954199999999998,0.023442299999999999,0.23768800000000001,0.48753299999999999,0.00054954199999999998,0.023442299999999999,8.2303299999999996e-32,2.8688599999999999e-16,1.73312e-31,4.1630800000000002e-16,4.16308e-16,81712945211686.875,6.6770348212040097e+27,1.2237962998511239e-14,1.4976707876740995e-28,1,1.2237962998511239e-14,1.7758837656714573e-14,3.1537534892692461e-28,1,1,not_skipped,success,1,0.00046083099999999998,0.021467,0.91573779023389346,0.83857284793518971,,,,,,,,,,,,,,,,,,,,,,,,
outer,2d,smooth_initial,p1,1,adaptive_force_effective_rho_no_inner_refinement,force_eff_rho_no_inner,production_2M,2000000,completed,24352661,20260701_174550_281931_job24352661,snellius_genoa_mem320,algorithm_data_ordered/2d/smooth_initial/p1/production_2M/adaptive_force_effective_rho_no_inner_refinement,outer_history.csv,completed,4,,,16,16,20,30,30,225,0.0553516,0.538816,1,1,0,1,0,0,adaptive,1,0.0490636,1,computed_required,2.44444,1.01039,2.4193,0.154312,0.39282600000000001,0.37720799999999999,0.61417261417292124,0.155916,0.39486200121054948,-0.49348169074875142,0.49348169074875142,10,-0.35918908177647457,0.35918908177647457,10,-0.71837816355294914,0.71837816355294914,10,0.058144700000000001,0.24113200000000001,0.0011393600000000001,0.033754399999999997,0.19705300000000001,0.443907,0.00093963900000000003,0.0306535,0.000199724,0.0141324,1.55166e-30,1.24566e-15,1.24566e-15,2.1690229543460418,4.7046874687068154,0.46103707570098029,0.21255397019493655,0.90813345815656632,0.41868319389472192,3.690363330410258e-14,1.361869821654262e-27,1,1,not_skipped,success,1,0.00077200499999999998,0.027785000000000001,0.82315194463536612,0.67757776295464112,,,,,,,,,,,,,,,,,,,,,,,,
outer,2d,smooth_initial,p1,1,adaptive_force_effective_rho_no_inner_refinement,force_eff_rho_no_inner,production_2M,2000000,completed,24352661,20260701_174550_281931_job24352661,snellius_genoa_mem320,algorithm_data_ordered/2d/smooth_initial/p1/production_2M/adaptive_force_effective_rho_no_inner_refinement,outer_history.csv,completed,5,,,20,20,38,38,38,273,0.0631431,0.609017,1,1,0,1,0,0,adaptive,1,0.0495454,1,computed_required,2.44444,1.01058,2.41885,0.15317700000000001,0.391378,0.37443199999999999,0.611908489890441,0.15479799999999999,0.39344376980707163,-0.49348169074875142,0.49348169074875142,10,-0.35918908177647457,0.35918908177647457,10,-0.71837816355294914,0.71837816355294914,10,0.058420699999999999,0.241704,0.0011462099999999999,0.033855799999999998,0.19528999999999999,0.441917,0.00094218000000000004,0.030695,0.000204033,0.014284,2.5260799999999999e-30,1.58937e-15,1.58937e-15,2.1489078689442733,4.6177824175501021,0.46535266330021174,0.21655416162516716,0.9066393350622346,0.42190702922394391,4.6945279686198531e-14,2.2038544420306925e-27,1,1,not_skipped,success,1,0.00077514499999999998,0.027841399999999999,0.8223524477342139,0.6762678741242879,,,,,,,,,,,,,,,,,,,,,,,,
outer,2d,smooth_initial,p1,1,adaptive_force_effective_rho_no_inner_refinement,force_eff_rho_no_inner,production_2M,2000000,completed,24352661,20260701_174550_281931_job24352661,snellius_genoa_mem320,algorithm_data_ordered/2d/smooth_initial/p1/production_2M/adaptive_force_effective_rho_no_inner_refinement,outer_history.csv,completed,6,,,38,38,64,74,74,552,0.0816839,0.694177,1,1,0,1,0,0,adaptive,1,0.0810145,1,computed_required,2.44444,1.02601,2.38249,0.11408799999999999,0.33776899999999999,0.27888200000000002,0.5280927948760521,0.11705500000000001,0.34213301506870103,-0.49348169074875142,0.49348169074875142,10,-0.35918908177647457,0.35918908177647457,10,-0.71837816355294914,0.71837816355294914,10,0.061821000000000001,0.248638,0.0017650000000000001,0.042011899999999998,0.137318,0.370564,0.0017638899999999999,0.0419987,1.10704e-06,0.0010521599999999999,2.5387099999999999e-29,5.0385600000000004e-15,5.03856e-15,39.916647658150858,1593.3389940742882,0.025052203996790375,0.00062761283299979029,0.99968580330811041,0.025044332677170038,1.1993173362785307e-13,1.4383626062322944e-26,1,1,not_skipped,success,1,0.0015664800000000001,0.039578799999999997,0.94208545673963806,0.88752407932011335,,,,,,,,,,,,,,,,,,,,,,,,
outer,2d,smooth_initial,p1,1,adaptive_force_effective_rho_no_inner_refinement,force_eff_rho_no_inner,production_2M,2000000,completed,24352661,20260701_174550_281931_job24352661,snellius_genoa_mem320,algorithm_data_ordered/2d/smooth_initial/p1/production_2M/adaptive_force_effective_rho_no_inner_refinement,outer_history.csv,completed,7,,,64,64,92,126,126,888,0.0864884,0.784279,1,1,0,1,0,0,adaptive,1,0.133616,1,computed_required,2.44444,1.06232,2.30104,0.089481900000000003,0.29913499999999998,0.21873400000000001,0.46769006831447685,0.095058799999999999,0.30831607158888102,-0.49348169074875142,0.49348169074875142,10,-0.35918908177647457,0.35918908177647457,10,-0.71837816355294914,0.71837816355294914,10,0.055764899999999999,0.23614599999999999,0.0030969499999999998,0.0556503,0.104467,0.323214,0.0023441299999999998,0.0484162,0.00075282500000000004,0.027437599999999999,4.57876e-29,6.7666600000000002e-15,6.76666e-15,1.7645931131002712,3.1137781024806559,0.56670288044084416,0.3211532636841814,0.87000788854687217,0.49303597644576935,1.2159251612300383e-13,1.4784739824666204e-26,1,1,not_skipped,success,1,0.0020727200000000001,0.045527100000000001,0.81809262483760192,0.66927783787274586,,,,,,,,,,,,,,,,,,,,,,,,
outer,2d,smooth_initial,p1,1,adaptive_force_effective_rho_no_inner_refinement,force_eff_rho_no_inner,production_2M,2000000,completed,24352661,20260701_174550_281931_job24352661,snellius_genoa_mem320,algorithm_data_ordered/2d/smooth_initial/p1/production_2M/adaptive_force_effective_rho_no_inner_refinement,outer_history.csv,completed,8,,,92,92,125,182,182,1236,0.0967156,0.884789,1,1,0,1,0,0,adaptive,1,0.161636,1,computed_required,2.44444,1.08581,2.25127,0.072642399999999996,0.26952300000000001,0.17757000000000001,0.42139055518604118,0.078875700000000007,0.2808481796273567,-0.49348169074875142,0.49348169074875142,10,-0.35918908177647457,0.35918908177647457,10,-0.71837816355294914,0.71837816355294914,10,0.0498375,0.223243,0.0032588999999999999,0.0570868,0.082778000000000004,0.28771200000000002,0.0018746100000000001,0.043296800000000003,0.00138429,0.037206000000000003,1.0139899999999999e-28,1.00697e-14,1.00697e-14,1.1637047787991184,1.3542032377608739,0.85932447663568667,0.73844159585193725,0.75843802770517887,0.65174436121835522,1.7639279132829306e-13,3.1114486483169164e-26,1,1,not_skipped,success,1,0.0016400799999999999,0.040497900000000003,0.70940918040597833,0.50326183681610359,,,,,,,,,,,,,,,,,,,,,,,,
outer,2d,smooth_initial,p1,1,adaptive_force_effective_rho_no_inner_refinement,force_eff_rho_no_inner,production_2M,2000000,completed,24352661,20260701_174550_281931_job24352661,snellius_genoa_mem320,algorithm_data_ordered/2d/smooth_initial/p1/production_2M/adaptive_force_effective_rho_no_inner_refinement,outer_history.csv,completed,9,,,125,125,193,248,248,1644,0.124016,1.01267,1,1,0,1,0,0,adaptive,1,0.174006,1,computed_required,2.44444,1.09693,2.22845,0.063272599999999998,0.25153999999999999,0.154666,0.39327598451977713,0.069405499999999995,0.2634492360968238,-0.49348169074875142,0.49348169074875142,10,-0.35918908177647457,0.35918908177647457,10,-0.71837816355294914,0.71837816355294914,10,0.0462218,0.21499299999999999,0.0030522100000000001,0.055246799999999999,0.070850800000000005,0.26617800000000003,0.00144498,0.038012900000000002,0.0016072199999999999,0.040090199999999999,1.6605499999999999e-28,1.28862e-14,1.28862e-14,0.94818434430359544,0.89905551200209066,1.0546472381744092,1.1122783706348875,0.68805614080815547,0.7256565086122635,2.332478985208193e-13,5.4404841082363272e-26,1,1,not_skipped,success,1,0.0014406600000000001,0.0379561,0.68702802696264764,0.47200553041894233,,,,,,,,,,,,,,,,,,,,,,,,
