record_type,dimension,example,p,p_int,mode,mode_short,target,target_x_dofs,run_status,job_id,run_id,source_group,source_case_relpath,history_source,history_status,outer_iteration,inner_iteration,inner_count,x_true_dofs,x_true_dofs_before,x_true_dofs_after,y_true_dofs_before,y_true_dofs_after,g_true_dofs,iteration_seconds,elapsed_seconds,inner_iterations,y_converged,stopped_on_empty_y_marking,refined_x,uniform_x_refinement,uniform_y_refinement,x_refinement_mode,configured_rho,effective_rho,effective_rho_available,effective_rho_reason,posteriori_factor_configured_rho,posteriori_factor_effective_rho,posteriori_improvement_factor,eta_squared,eta,posteriori_estimator_configured_rho_squared,posteriori_estimator_configured_rho,posteriori_estimator_effective_rho_squared,posteriori_estimator_effective_rho,posteriori_estimator_configured_rho_final10_loglog_slope,posteriori_estimator_configured_rho_final10_convergence_rate,posteriori_estimator_configured_rho_final10_point_count,posteriori_estimator_effective_rho_final10_loglog_slope,posteriori_estimator_effective_rho_final10_convergence_rate,posteriori_estimator_effective_rho_final10_point_count,posteriori_estimator_effective_rho_squared_final10_loglog_slope,posteriori_estimator_effective_rho_squared_final10_convergence_rate,posteriori_estimator_effective_rho_squared_final10_point_count,lambda_y_squared,lambda_y,y_estimator_squared,y_estimator,y_estimator_threshold_squared,y_estimator_threshold,y_flux_squared,y_flux,y_reconstruction_squared,y_reconstruction,divergence_residual_squared,divergence_residual,divergence_residual_l2,flux_over_reconstruction,flux_squared_over_reconstruction_squared,reconstruction_over_flux,reconstruction_squared_over_flux_squared,flux_fraction_of_y_estimator,reconstruction_fraction_of_y_estimator,divergence_over_y_estimator,divergence_squared_over_y_estimator_squared,g_estimator_enabled,g_estimator_computed,g_estimator_skipped_reason,g_solver_status,g_lambda_difference_available,g_lambda_difference_squared,g_lambda_difference,g_over_y_estimator,g_squared_over_y_estimator_squared,flux_over_reconstruction_min,flux_over_reconstruction_max,flux_over_reconstruction_avg,flux_over_reconstruction_final,reconstruction_over_flux_min,reconstruction_over_flux_max,reconstruction_over_flux_avg,reconstruction_over_flux_final,g_over_y_estimator_min,g_over_y_estimator_max,g_over_y_estimator_avg,g_over_y_estimator_final,divergence_over_y_estimator_min,divergence_over_y_estimator_max,divergence_over_y_estimator_avg,divergence_over_y_estimator_final,flux_fraction_min,flux_fraction_max,flux_fraction_avg,flux_fraction_final,g_ratio_value_count,flux_ratio_value_count,reconstruction_ratio_value_count,divergence_ratio_value_count
outer,1d,non_matching_initial,p1,1,adaptive_force_effective_rho_no_inner_refinement,force_eff_rho_no_inner,production_4M,4000000,completed,24332824,20260701_015708_678973_job24332824,snellius_next_mem176,algorithm_data_ordered/1d/non_matching_initial/p1/production_4M/adaptive_force_effective_rho_no_inner_refinement,outer_history.csv,completed,0,,,3,3,5,4,4,18,0.0613974,0.0614046,1,1,0,1,0,0,adaptive,1,0.328154,1,computed_required,2.44444,1.2647,1.93283,0.51013900000000001,0.71423999999999999,1.24701,1.1166960195147111,0.64517100000000005,0.8032253731052077,-0.4540798252100347,0.4540798252100347,10,-0.42068108767086865,0.42068108767086865,10,-0.8413621753417373,0.8413621753417373,10,0.13020799999999999,0.360844,0.114588,0.33850799999999998,0.67899699999999996,0.824013,0.114588,0.33850799999999998,7.3559200000000004e-32,2.7121800000000001e-16,2.2544299999999998e-31,4.74809e-16,4.74809e-16,1248103002013140.5,1.557765717952343e+30,8.0121592399588792e-16,6.419450553286558e-31,1,8.0121592399588792e-16,1.4026522268306805e-15,1.9674224177051699e-30,1,1,not_skipped,success,1,0.114177,0.33790100000000001,0.99820683706145807,0.99641323698816631,,,,,,,,,,,,,,,,,,,,,,,,
outer,1d,non_matching_initial,p1,1,adaptive_force_effective_rho_no_inner_refinement,force_eff_rho_no_inner,production_4M,4000000,completed,24332824,20260701_015708_678973_job24332824,snellius_next_mem176,algorithm_data_ordered/1d/non_matching_initial/p1/production_4M/adaptive_force_effective_rho_no_inner_refinement,outer_history.csv,completed,1,,,5,5,8,8,8,33,0.0309024,0.0949913,1,1,0,1,0,0,adaptive,1,0.30617,1,computed_required,2.44444,1.23797,1.97455,0.44750299999999998,0.668956,1.0939000000000001,1.0458967444255671,0.55399699999999996,0.74430974734985167,-0.4540798252100347,0.4540798252100347,10,-0.42068108767086865,0.42068108767086865,10,-0.8413621753417373,0.8413621753417373,10,0.13492499999999999,0.36732100000000001,0.087033600000000003,0.29501500000000003,0.586426,0.76578500000000005,0.086809499999999998,0.29463499999999998,0.00022402500000000001,0.0149675,1.4753500000000001e-30,1.21464e-15,1.21464e-15,19.684984132286619,387.49916303983929,0.050800142549255863,0.0025806507352305911,0.99871192990186919,0.050734708404657387,4.1172143789298846e-15,1.6951499191116995e-29,1,1,not_skipped,success,1,0.086598099999999997,0.29427599999999998,0.99749504262495114,0.99499618538127799,,,,,,,,,,,,,,,,,,,,,,,,
outer,1d,non_matching_initial,p1,1,adaptive_force_effective_rho_no_inner_refinement,force_eff_rho_no_inner,production_4M,4000000,completed,24332824,20260701_015708_678973_job24332824,snellius_next_mem176,algorithm_data_ordered/1d/non_matching_initial/p1/production_4M/adaptive_force_effective_rho_no_inner_refinement,outer_history.csv,completed,2,,,8,8,10,14,14,51,0.0287651,0.126034,1,1,0,1,0,0,adaptive,1,0.351588,1,computed_required,2.44444,1.29407,1.88896,0.29814600000000002,0.54602700000000004,0.72880100000000003,0.85369842450364175,0.38582100000000003,0.62114491062875177,-0.4540798252100347,0.4540798252100347,10,-0.42068108767086865,0.42068108767086865,10,-0.8413621753417373,0.8413621753417373,10,0.094661700000000001,0.30767099999999997,0.071539800000000001,0.26746900000000001,0.38858300000000001,0.62336400000000003,0.071539800000000001,0.26746900000000001,3.4112900000000001e-32,1.84697e-16,4.3608999999999997e-30,2.0882800000000001e-15,2.08828e-15,1448150213593074.2,2.0971479997303073e+30,6.9053609951059749e-16,4.768380677608828e-31,1,6.9053609951059749e-16,7.8075590068381757e-15,6.0957676705833671e-29,1,1,not_skipped,success,1,0.071458099999999997,0.267316,0.99942797109197701,0.99885797835610379,,,,,,,,,,,,,,,,,,,,,,,,
outer,1d,non_matching_initial,p1,1,adaptive_force_effective_rho_no_inner_refinement,force_eff_rho_no_inner,production_4M,4000000,completed,24332824,20260701_015708_678973_job24332824,snellius_next_mem176,algorithm_data_ordered/1d/non_matching_initial/p1/production_4M/adaptive_force_effective_rho_no_inner_refinement,outer_history.csv,completed,3,,,10,10,12,18,18,66,0.0285392,0.156913,1,1,0,1,0,0,adaptive,1,0.361533,1,computed_required,2.44444,1.3068,1.87055,0.28184100000000001,0.530887,0.68894599999999995,0.83002771038080403,0.368311,0.60688631554847239,-0.4540798252100347,0.4540798252100347,10,-0.42068108767086865,0.42068108767086865,10,-0.8413621753417373,0.8413621753417373,10,0.099881999999999999,0.31604100000000002,0.068880899999999995,0.26245200000000002,0.36271199999999998,0.60225600000000001,0.068847599999999995,0.26238800000000001,3.3251199999999998e-05,0.0057663799999999998,1.2402100000000001e-29,3.5216600000000001e-15,3.52166e-15,45.503071250940799,2070.5297853912039,0.02197653856121469,0.00048296817899244127,0.99975614588572381,0.021971179491868987,1.3418301251276424e-14,1.8005136402108569e-28,1,1,not_skipped,success,1,0.068799600000000002,0.262297,0.99940941581698739,0.99881970183316426,,,,,,,,,,,,,,,,,,,,,,,,
outer,1d,non_matching_initial,p1,1,adaptive_force_effective_rho_no_inner_refinement,force_eff_rho_no_inner,production_4M,4000000,completed,24332824,20260701_015708_678973_job24332824,snellius_next_mem176,algorithm_data_ordered/1d/non_matching_initial/p1/production_4M/adaptive_force_effective_rho_no_inner_refinement,outer_history.csv,completed,4,,,12,12,16,22,22,81,0.0331502,0.192293,1,1,0,1,0,0,adaptive,1,0.373141,1,computed_required,2.44444,1.32187,1.84924,0.26558300000000001,0.51534800000000003,0.64920299999999997,0.80573134480420949,0.35106500000000002,0.59250738392023439,-0.4540798252100347,0.4540798252100347,10,-0.42068108767086865,0.42068108767086865,10,-0.8413621753417373,0.8413621753417373,10,0.105166,0.324293,0.066275600000000004,0.25744,0.33687899999999998,0.58041299999999996,0.066187700000000002,0.25727,8.7837200000000007e-05,0.0093721499999999992,1.1565200000000001e-29,3.4007600000000001e-15,3.40076e-15,27.450478278730071,753.52697945745081,0.036429237765771366,0.0013270924960377835,0.99933965195773766,0.036405181789931629,1.3209912989434432e-14,1.7450162654129121e-28,1,1,not_skipped,success,1,0.066172400000000006,0.25724000000000002,0.99922311995027979,0.99844286585108244,,,,,,,,,,,,,,,,,,,,,,,,
outer,1d,non_matching_initial,p1,1,adaptive_force_effective_rho_no_inner_refinement,force_eff_rho_no_inner,production_4M,4000000,completed,24332824,20260701_015708_678973_job24332824,snellius_next_mem176,algorithm_data_ordered/1d/non_matching_initial/p1/production_4M/adaptive_force_effective_rho_no_inner_refinement,outer_history.csv,completed,5,,,16,16,20,30,30,111,0.0298411,0.224468,1,1,0,1,0,0,adaptive,1,0.387443,1,computed_required,2.44444,1.34072,1.82324,0.25510899999999997,0.50508299999999995,0.62359900000000001,0.789682847730657,0.34202900000000003,0.58483245463978828,-0.4540798252100347,0.4540798252100347,10,-0.42068108767086865,0.42068108767086865,10,-0.8413621753417373,0.8413621753417373,10,0.110301,0.33211600000000002,0.065895999999999996,0.25670199999999999,0.319467,0.56521399999999999,0.065814999999999999,0.25654399999999999,8.1002399999999995e-05,0.0090001300000000003,2.1132499999999999e-29,4.5970100000000001e-15,4.59701e-15,28.504477157552166,812.50678992227392,0.035082208120244485,0.0012307589455291346,0.99938450031554105,0.035060615032216344,1.7907963319335262e-14,3.2069473109141678e-28,1,1,not_skipped,success,1,0.065810400000000005,0.25653500000000001,0.99934944020693262,0.99870098336773105,,,,,,,,,,,,,,,,,,,,,,,,
outer,1d,non_matching_initial,p1,1,adaptive_force_effective_rho_no_inner_refinement,force_eff_rho_no_inner,production_4M,4000000,completed,24332824,20260701_015708_678973_job24332824,snellius_next_mem176,algorithm_data_ordered/1d/non_matching_initial/p1/production_4M/adaptive_force_effective_rho_no_inner_refinement,outer_history.csv,completed,6,,,20,20,33,38,38,141,0.0294971,0.25625,1,1,0,1,0,0,adaptive,1,0.392357,1,computed_required,2.44444,1.34727,1.81437,0.25214999999999999,0.50214599999999998,0.616367,0.78509044064999289,0.33971400000000002,0.58284989491291839,-0.4540798252100347,0.4540798252100347,10,-0.42068108767086865,0.42068108767086865,10,-0.8413621753417373,0.8413621753417373,10,0.11224000000000001,0.33502199999999999,0.065865099999999996,0.25664199999999998,0.314332,0.56065399999999999,0.065786200000000003,0.25648799999999999,7.8879800000000003e-05,0.0088814299999999992,4.5490400000000002e-29,6.7446499999999997e-15,6.74465e-15,28.879133202648674,834.00566431456468,0.034627078069929193,0.0011990326238633634,0.99939994233212026,0.034606299826217067,2.6280382790034367e-14,6.9066015234168023e-28,1,1,not_skipped,success,1,0.065784800000000004,0.25648500000000002,0.99938825289703181,0.99878084144713986,,,,,,,,,,,,,,,,,,,,,,,,
outer,1d,non_matching_initial,p1,1,adaptive_force_effective_rho_no_inner_refinement,force_eff_rho_no_inner,production_4M,4000000,completed,24332824,20260701_015708_678973_job24332824,snellius_next_mem176,algorithm_data_ordered/1d/non_matching_initial/p1/production_4M/adaptive_force_effective_rho_no_inner_refinement,outer_history.csv,completed,7,,,33,33,50,64,64,225,0.0358754,0.294377,1,1,0,1,0,0,adaptive,1,0.432849,1,computed_required,2.44444,1.40266,1.74272,0.200073,0.447295,0.48906699999999997,0.6993332538925916,0.28063500000000002,0.52974994100990702,-0.4540798252100347,0.4540798252100347,10,-0.42068108767086865,0.42068108767086865,10,-0.8413621753417373,0.8413621753417373,10,0.087752999999999998,0.29623100000000002,0.061668199999999999,0.248331,0.24999299999999999,0.49999300000000002,0.060075299999999998,0.24510299999999999,0.0015929399999999999,0.039911700000000001,1.22375e-28,1.10623e-14,1.10623e-14,6.1411315478919706,37.713473200497191,0.16283644019045057,0.026515722767926252,0.98700122014569258,0.1607197651521558,4.4546593055236758e-14,1.9844101173700544e-27,1,1,not_skipped,success,1,0.060341600000000002,0.245645,0.98918379098864018,0.978488102457993,,,,,,,,,,,,,,,,,,,,,,,,
outer,1d,non_matching_initial,p1,1,adaptive_force_effective_rho_no_inner_refinement,force_eff_rho_no_inner,production_4M,4000000,completed,24332824,20260701_015708_678973_job24332824,snellius_next_mem176,algorithm_data_ordered/1d/non_matching_initial/p1/production_4M/adaptive_force_effective_rho_no_inner_refinement,outer_history.csv,completed,8,,,50,50,63,98,98,330,0.0334003,0.330366,1,1,0,1,0,0,adaptive,1,0.488488,1,computed_required,2.44444,1.48283,1.6485,0.147366,0.38388299999999997,0.36022900000000002,0.60019080299518091,0.21851999999999999,0.4674612283387789,-0.4540798252100347,0.4540798252100347,10,-0.42068108767086865,0.42068108767086865,10,-0.8413621753417373,0.8413621753417373,10,0.062645699999999999,0.25029099999999999,0.055854399999999998,0.23633499999999999,0.18501999999999999,0.43014000000000002,0.055155700000000002,0.23485200000000001,0.000698713,0.0264332,3.2885600000000002e-28,1.8134400000000001e-14,1.81344e-14,8.8847358624759778,78.938992118366201,0.11255258630967588,0.0126680107405037,0.99372500899147398,0.11184631984259633,7.6731757886051583e-14,5.8877366868142889e-27,1,1,not_skipped,success,1,0.055229399999999998,0.235009,0.99438932024456816,0.98881019221404221,,,,,,,,,,,,,,,,,,,,,,,,
outer,1d,non_matching_initial,p1,1,adaptive_force_effective_rho_no_inner_refinement,force_eff_rho_no_inner,production_4M,4000000,completed,24332824,20260701_015708_678973_job24332824,snellius_next_mem176,algorithm_data_ordered/1d/non_matching_initial/p1/production_4M/adaptive_force_effective_rho_no_inner_refinement,outer_history.csv,completed,9,,,63,63,89,124,124,414,0.0347968,0.367465,1,1,0,1,0,0,adaptive,1,0.496836,1,computed_required,2.44444,1.49526,1.63479,0.144816,0.38054700000000002,0.35399599999999998,0.59497562975301765,0.21653800000000001,0.4653364374299524,-0.4540798252100347,0.4540798252100347,10,-0.42068108767086865,0.42068108767086865,10,-0.8413621753417373,0.8413621753417373,10,0.063978999999999994,0.25294100000000003,0.055828700000000002,0.23628099999999999,0.18074399999999999,0.42514000000000002,0.055146399999999998,0.23483299999999999,0.00068229200000000003,0.0261207,2.06879e-27,4.5483899999999997e-14,4.54839e-14,8.9903027101111377,80.825218528137512,0.11123095987361233,0.012372376075319514,0.99387170360714572,0.11054930358344514,1.9249918529208866e-13,3.7056030321322188e-26,1,1,not_skipped,success,1,0.055234199999999997,0.23502000000000001,0.99466313414959318,0.98935135512738059,,,,,,,,,,,,,,,,,,,,,,,,
